id,naslov,posredovanje,vrsta,obcina,velikost,cena,leto,sobe
o6176717,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,330.0,11.0,2001.0,
o6362641,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,337.4,11.0,1980.0,
o6372176,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,339.0,4407.0,2009.0,
o6170978,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,341.0,12.0,2001.0,
o6302887,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,368.0,5152.0,2004.0,
o6250083,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,370.0,11.5,1980.0,
o6349990,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,394.7,3.5,1989.0,
o6347105,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,425.0,6.65,1964.0,
o6352093,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,442.9,12.0,2000.0,
o6372142,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,460.0,11.0,1997.0,
o6238285,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,477.0,8.0,1977.0,
o6372535,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,484.4,10.0,1996.0,
o6370235,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,488.0,3200.0,1964.0,
o6370236,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,488.0,3200.0,1964.0,
o6370234,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,488.0,3200.0,1964.0,
o6309990,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,500.0,13.0,2012.0,
o6371936,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,500.0,13.0,2009.0,
o6281083,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,501.3,15.0,1960.0,
o6345101,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,540.0,9.5,2004.0,
o6270392,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,595.95,9.5,2011.0,
o6300546,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,596.0,9.5,2011.0,
o6237574,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,611.0,12.95,1993.0,
o6324740,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,611.0,12.95,1993.0,
o6269545,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,700.0,10.0,1960.0,
o6351813,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,750.0,6.7,2012.0,
o6349989,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,782.0,3.5,1989.0,
o6287254,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,1058.0,5.8,1980.0,
o6300919,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,1060.0,5.5,1980.0,
o6269530,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,1200.0,10.0,1960.0,
o6302251,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,1200.0,5.0,1980.0,
o6349988,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,1356.0,3.5,1989.0,
o6066628,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,1820.0,10.0,2009.0,
o6347129,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,2137.2,3.5,1989.0,
o6302250,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,2400.0,5.0,1980.0,
o6368684,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,2500.0,15.0,2010.0,
o6303296,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,6000.0,5.0,1980.0,
o6365244,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,11800.0,14.0,2012.0,
o6302252,LJ. BEŽIGRAD,oddaja,Poslovni prostor,Ljubljana,12000.0,5.0,1980.0,
o6051300,"LJ. BEŽIGRAD, - STOŽICE - S OBVOZNICA",oddaja,Garaža,Ljubljana,14.0,85.4,2010.0,
o6360349,"LJ. BEŽIGRAD, 10 MIN HOJE DO CENTRA",oddaja,Stanovanje,Ljubljana,201.0,2200.0,1997.0,4.0
o6354862,"LJ. BEŽIGRAD, 300 M OD INŠTITUTA SOČA",oddaja,Stanovanje,Ljubljana,131.0,1000.0,1932.0,4.0
o6317295,"LJ. BEŽIGRAD, 6 EINSPIELERJEVA",oddaja,Poslovni prostor,Ljubljana,53.91,12.5,1979.0,
o6342808,"LJ. BEŽIGRAD, ASTRA",oddaja,Stanovanje,Ljubljana,72.0,900.0,1980.0,3.0
o6369035,"LJ. BEŽIGRAD, BALKON, DVIGALO",oddaja,Stanovanje,Ljubljana,46.1,550.0,1975.0,2.0
o6352376,"LJ. BEŽIGRAD, BEŽIGRAJSKI DVOR",oddaja,Poslovni prostor,Ljubljana,125.0,1500.0,1996.0,
o6342672,"LJ. BEŽIGRAD, BEŽIGRAJSKI DVOR PERIČEVA ULICA",oddaja,Stanovanje,Ljubljana,130.6,1500.0,1996.0,3.0
o6369305,"LJ. BEŽIGRAD, BLIZU CENTRA",oddaja,Hiša,Ljubljana,277.0,2995.0,1972.0,
o6318455,"LJ. BEŽIGRAD, BLIZU PLEČNIKOVEGA STADIONA",oddaja,Poslovni prostor,Ljubljana,110.0,1320.0,1960.0,
o6326026,"LJ. BEŽIGRAD, BLIZU PLEČNIKOVEGA STADIONA",oddaja,Poslovni prostor,Ljubljana,110.0,12.0,1960.0,
o6368702,"LJ. BEŽIGRAD, BLIŽINA CENTRA - NASPROTI GR",oddaja,Stanovanje,Ljubljana,103.3,1500.0,1936.0,3.0
o6279431,"LJ. BEŽIGRAD, BLIŽINA LJUBLJANSKIH MLEKARN",oddaja,Stanovanje,Ljubljana,69.5,790.0,2006.0,2.0
o6242223,"LJ. BEŽIGRAD, BLIŽINA PLEČNIKOVEGA STADIONA",oddaja,Poslovni prostor,Ljubljana,250.0,4.0,1933.0,
o6367467,"LJ. BEŽIGRAD, BLIŽINA ŠOLE DANILA KUMAR",oddaja,Stanovanje,Ljubljana,90.7,1150.0,2006.0,3.5
o6242214,"LJ. BEŽIGRAD, BLIŽINA VEROVŠKOVE",oddaja,Poslovni prostor,Ljubljana,157.0,9.5,1995.0,
o6282250,"LJ. BEŽIGRAD, BLIŽINA VEROVŠKOVE",oddaja,Poslovni prostor,Ljubljana,327.0,9.0,1995.0,
o6372633,"LJ. BEŽIGRAD, BRATOVŠEVA PLOŠČAD",oddaja,Stanovanje,Ljubljana,25.0,400.0,1977.0,
o6338240,"LJ. BEŽIGRAD, BRATOVŠEVA PLOŠČAD",oddaja,Stanovanje,Ljubljana,28.0,420.0,1978.0,
o6248248,"LJ. BEŽIGRAD, BRATOVŠEVA PLOŠČAD",oddaja,Stanovanje,Ljubljana,30.0,400.0,2012.0,
o6322792,"LJ. BEŽIGRAD, BRNČIČEVA",oddaja,Poslovni prostor,Ljubljana,80.0,650.0,1980.0,
o6322789,"LJ. BEŽIGRAD, BRNČIČEVA",oddaja,Poslovni prostor,Ljubljana,80.0,650.0,2010.0,
o6367556,"LJ. BEŽIGRAD, BRNČIČEVA ULICA",oddaja,Poslovni prostor,Ljubljana,50.0,10.0,2017.0,
o6367552,"LJ. BEŽIGRAD, BRNČIČEVA ULICA",oddaja,Poslovni prostor,Ljubljana,50.0,10.0,2017.0,
o6362406,"LJ. BEŽIGRAD, BS4",oddaja,Stanovanje,Ljubljana,32.0,490.0,2020.0,
o6361410,"LJ. BEŽIGRAD, BS4",oddaja,Stanovanje,Ljubljana,32.0,490.0,2020.0,
o6372990,"LJ. BEŽIGRAD, CENA Z VKLJUČENIMI STROŠKI",oddaja,Poslovni prostor,Ljubljana,70.0,7.0,1975.0,
o6372985,"LJ. BEŽIGRAD, CENA Z VKLJUČENIMI STROŠKI",oddaja,Poslovni prostor,Ljubljana,100.0,6.5,1973.0,
o6372988,"LJ. BEŽIGRAD, CENA Z VKLJUČENIMI STROŠKI",oddaja,Poslovni prostor,Ljubljana,144.0,6.3,1973.0,
o6282289,"LJ. BEŽIGRAD, ČRNUČE",oddaja,Poslovni prostor,Ljubljana,33.0,280.0,1880.0,
o6340625,"LJ. BEŽIGRAD, ČRNUČE",oddaja,Poslovni prostor,Ljubljana,35.0,9.5,2016.0,
o6352156,"LJ. BEŽIGRAD, ČRNUČE",oddaja,Poslovni prostor,Ljubljana,60.0,9.0,2015.0,
o6339107,"LJ. BEŽIGRAD, ČRNUČE",oddaja,Poslovni prostor,Ljubljana,152.0,6.15,1980.0,
o6324294,"LJ. BEŽIGRAD, ČRNUČE",oddaja,Poslovni prostor,Ljubljana,490.0,8.0,2020.0,
o6324292,"LJ. BEŽIGRAD, ČRNUČE",oddaja,Poslovni prostor,Ljubljana,980.0,8.0,2020.0,
o6324293,"LJ. BEŽIGRAD, ČRNUČE",oddaja,Poslovni prostor,Ljubljana,1560.0,8.23,2020.0,
o6366459,"LJ. BEŽIGRAD, ČRNUČE, CESTA 24. JUNIJA",oddaja,Stanovanje,Ljubljana,39.02,500.0,2000.0,
o6365258,"LJ. BEŽIGRAD, ČRNUČE, Z VKLJUČENIMI STROŠKI",oddaja,Poslovni prostor,Ljubljana,38.0,5.0,1500.0,
o6356638,"LJ. BEŽIGRAD, DETELOVA ULICA 5",oddaja,Stanovanje,Ljubljana,13.0,480.0,1936.0,
o6368057,"LJ. BEŽIGRAD, DIMIČEVA ULICA",oddaja,Poslovni prostor,Ljubljana,180.0,7.5,2006.0,
o6282305,"LJ. BEŽIGRAD, DUNAJSKA",oddaja,Poslovni prostor,Ljubljana,152.0,12.5,1982.0,
o6367905,"LJ. BEŽIGRAD, DUNAJSKA 129 NASPROTI AMZS",oddaja,Poslovni prostor,Ljubljana,23.2,280.0,1996.0,
o6061607,"LJ. BEŽIGRAD, DUNAJSKA 160",oddaja,Poslovni prostor,Ljubljana,20.0,14.0,1986.0,
o6359820,"LJ. BEŽIGRAD, DUNAJSKA 184",oddaja,Stanovanje,Ljubljana,42.33,600.0,2000.0,1.0
o6260574,"LJ. BEŽIGRAD, DUNAJSKA 5",oddaja,Poslovni prostor,Ljubljana,160.7,11.5,1980.0,
o6311003,"LJ. BEŽIGRAD, DUNAJSKA 63",oddaja,Poslovni prostor,Ljubljana,501.38,11.0,1960.0,
o6345187,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,46.2,600.0,1939.0,
o6368874,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,56.14,500.0,1996.0,
o6345186,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,90.5,1200.0,1939.0,
o6373503,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,101.0,1212.0,1922.0,
o6327879,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,133.2,1300.0,1942.0,
o6338098,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,190.0,12.0,1922.0,
o6338108,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,190.0,12.0,1922.0,
o6336841,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,280.0,14.0,2004.0,
o6336845,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,340.0,10.0,2004.0,
o6336843,"LJ. BEŽIGRAD, DUNAJSKA CESTA",oddaja,Poslovni prostor,Ljubljana,742.0,10.0,2004.0,
o6336836,"LJ. BEŽIGRAD, DUNAJSKA CESTA 154",oddaja,Poslovni prostor,Ljubljana,90.0,14.0,2004.0,
o6336837,"LJ. BEŽIGRAD, DUNAJSKA CESTA 154",oddaja,Poslovni prostor,Ljubljana,140.0,14.0,2004.0,
o6336835,"LJ. BEŽIGRAD, DUNAJSKA CESTA 154",oddaja,Poslovni prostor,Ljubljana,475.0,14.0,2004.0,
o6370731,"LJ. BEŽIGRAD, DUNAJSKA CESTA 156",oddaja,Poslovni prostor,Ljubljana,300.0,12.95,1993.0,
o6370730,"LJ. BEŽIGRAD, DUNAJSKA CESTA 156",oddaja,Poslovni prostor,Ljubljana,600.0,11.95,1993.0,
o6303914,"LJ. BEŽIGRAD, DUNAJSKA CESTA 63",oddaja,Poslovni prostor,Ljubljana,200.0,11.0,1960.0,
o6303915,"LJ. BEŽIGRAD, DUNAJSKA CESTA 63",oddaja,Poslovni prostor,Ljubljana,300.0,11.0,1960.0,
o6246807,"LJ. BEŽIGRAD, DUNAJSKA CESTA MERCATORJEV BLOK",oddaja,Stanovanje,Ljubljana,7.0,240.0,1990.0,
o6288238,"LJ. BEŽIGRAD, DUNAJSKI KRISTALI",oddaja,Stanovanje,Ljubljana,102.3,2490.0,2009.0,3.0
o6348001,"LJ. BEŽIGRAD, EINSPIELERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,13.0,10.5,1979.0,
o6348007,"LJ. BEŽIGRAD, EINSPIELERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,16.0,10.5,1979.0,
o6348187,"LJ. BEŽIGRAD, EINSPIELERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,27.0,10.5,1979.0,
o6348199,"LJ. BEŽIGRAD, EINSPIELERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,30.0,11.0,1979.0,
o6348194,"LJ. BEŽIGRAD, EINSPIELERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,32.0,11.0,1979.0,
o6348200,"LJ. BEŽIGRAD, EINSPIELERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,326.4,11.0,1979.0,
o6348197,"LJ. BEŽIGRAD, EINSPIELERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,358.96,11.0,1979.0,
o6354915,"LJ. BEŽIGRAD, EKO SREBRNA HIŠA",oddaja,Stanovanje,Ljubljana,65.0,1000.0,2014.0,2.0
o6372282,"LJ. BEŽIGRAD, EKO SREBRNA HIŠA",oddaja,Stanovanje,Ljubljana,79.0,1490.0,2014.0,3.0
o6299329,"LJ. BEŽIGRAD, EKO SREBRNA HIŠA - BREZ PROVIZIJE",oddaja,Poslovni prostor,Ljubljana,70.0,14.0,2014.0,
o6365287,"LJ. BEŽIGRAD, GLAVARJEVA",oddaja,Garaža,Ljubljana,12.0,80.0,1975.0,
o6370570,"LJ. BEŽIGRAD, GLAVARJEVA REZIDENCA",oddaja,Garaža,Ljubljana,13.4,100.0,2006.0,
o6370990,"LJ. BEŽIGRAD, GLAVARJEVA REZIDENCA",oddaja,Stanovanje,Ljubljana,47.7,600.0,2006.0,1.5
o6370262,"LJ. BEŽIGRAD, GLAVARJEVA REZIDENCA",oddaja,Stanovanje,Ljubljana,76.7,900.0,2006.0,3.0
o6369501,"LJ. BEŽIGRAD, GLAVARJEVA ULICA",oddaja,Stanovanje,Ljubljana,53.7,600.0,1977.0,2.0
o6340083,"LJ. BEŽIGRAD, GLINŠKOVA PLOŠČAD",oddaja,Stanovanje,Ljubljana,43.0,500.0,1978.0,1.5
o6364347,"LJ. BEŽIGRAD, GLINŠKOVA PLOŠČAD",oddaja,Stanovanje,Ljubljana,44.0,550.0,1975.0,1.0
o6370480,"LJ. BEŽIGRAD, GLINŠKOVA PLOŠČAD",oddaja,Stanovanje,Ljubljana,57.0,550.0,1984.0,2.0
o6352080,"LJ. BEŽIGRAD, GOSPODARSKO RAZSTAVISCE",oddaja,Stanovanje,Ljubljana,7.0,210.0,1968.0,
o6371948,"LJ. BEŽIGRAD, HUBADOVA ULICA S STROŠKI - AMZS",oddaja,Stanovanje,Ljubljana,10.0,200.0,2002.0,
o6330254,"LJ. BEŽIGRAD, JEŽICA, RUSKI CAR",oddaja,Stanovanje,Ljubljana,18.0,360.0,1945.0,
o6370746,"LJ. BEŽIGRAD, KAMNIŠKA UL",oddaja,Stanovanje,Ljubljana,12.0,210.0,2017.0,
o5942376,"LJ. BEŽIGRAD, KAMNIŠKA ULICA",oddaja,Stanovanje,Ljubljana,40.0,250.0,1985.0,1.0
o6294001,"LJ. BEŽIGRAD, KARDELJEVA PLOSCAD 10",oddaja,Stanovanje,Ljubljana,20.0,320.0,1936.0,
o6326411,"LJ. BEŽIGRAD, KOLARJEVA ULICA 47",oddaja,Poslovni prostor,Ljubljana,2107.48,6.94,1980.0,
o6372386,"LJ. BEŽIGRAD, KRŽIČEVA ULICA",oddaja,Stanovanje,Ljubljana,72.0,1200.0,1959.0,3.0
o6269938,"LJ. BEŽIGRAD, KUZMIČEVA ULICA 5 - 7",oddaja,Garaža,Ljubljana,13.25,60.0,1984.0,
o6303339,"LJ. BEŽIGRAD, LINHARTOVA CESTA",oddaja,Stanovanje,Ljubljana,26.0,450.0,2018.0,
o6372389,"LJ. BEŽIGRAD, LINHARTOVA CESTA",oddaja,Stanovanje,Ljubljana,83.4,850.0,1963.0,3.0
o6371972,"LJ. BEŽIGRAD, LINHARTOVA ULICA",oddaja,Stanovanje,Ljubljana,20.0,200.0,1961.0,
o6362526,"LJ. BEŽIGRAD, LUŽIŠKO SRBSKA ULICA 15",oddaja,Stanovanje,Ljubljana,27.0,500.0,2019.0,
o6371280,"LJ. BEŽIGRAD, MIRNA LOKACIJA, BLIZU CENTRA",oddaja,Hiša,Ljubljana,200.0,2300.0,1935.0,
o6373130,"LJ. BEŽIGRAD, NASELJE BS4",oddaja,Stanovanje,Ljubljana,47.0,500.0,2000.0,1.5
o6028917,"LJ. BEŽIGRAD, NASPROTI GASILSKE BRIGADE",oddaja,Garaža,Ljubljana,13.0,95.0,1989.0,
o6372921,"LJ. BEŽIGRAD, NASPROTI SITULE",oddaja,Stanovanje,Ljubljana,12.0,160.0,1932.0,
o6298534,"LJ. BEŽIGRAD, NEUBERGERJEVA ULICA",oddaja,Poslovni prostor,Ljubljana,260.0,11.0,2001.0,
o6340983,"LJ. BEŽIGRAD, NEUBERGERJEVA ULICA 30",oddaja,Poslovni prostor,Ljubljana,130.0,11.0,2001.0,
o6315823,"LJ. BEŽIGRAD, NEUBERGERJEVA ULICA 30",oddaja,Poslovni prostor,Ljubljana,260.0,11.0,2001.0,
o6365646,"LJ. BEŽIGRAD, OKOLICA KARDELIJEVE PLOŠČADI",oddaja,Stanovanje,Ljubljana,41.0,600.0,1965.0,2.0
o6326269,"LJ. BEŽIGRAD, PARMOVA",oddaja,Poslovni prostor,Ljubljana,65.5,10.0,1979.0,
o6370305,"LJ. BEŽIGRAD, PARMOVA 35",oddaja,Poslovni prostor,Ljubljana,371.7,1005.9,1960.0,
o6366212,"LJ. BEŽIGRAD, PARMOVA 51",oddaja,Poslovni prostor,Ljubljana,25.0,380.0,1999.0,
o6355797,"LJ. BEŽIGRAD, PLAVA LAGUNA",oddaja,Poslovni prostor,Ljubljana,128.9,11.0,1974.0,
o6342532,"LJ. BEŽIGRAD, PODMILŠČAKOVA16",oddaja,Stanovanje,Ljubljana,56.0,600.0,1934.0,2.5
o6333596,"LJ. BEŽIGRAD, POSAVSKEGA ULICA",oddaja,Stanovanje,Ljubljana,84.0,850.0,1928.0,3.5
o6362412,"LJ. BEŽIGRAD, POSLOV. CENTER ROTONDA, DUNAJSKA",oddaja,Garaža,Ljubljana,14.0,80.0,2010.0,
o6352410,"LJ. BEŽIGRAD, POSLOVNA STAVBA WTC",oddaja,Poslovni prostor,Ljubljana,30.0,50.0,1990.0,
o6372377,"LJ. BEŽIGRAD, PUHOVA ULICA",oddaja,Stanovanje,Ljubljana,97.4,1500.0,1976.0,4.0
o6147028,"LJ. BEŽIGRAD, RAPOVA JAMA",oddaja,Garaža,Ljubljana,13.0,90.0,1989.0,
o6253632,"LJ. BEŽIGRAD, ROTONDA",oddaja,Poslovni prostor,Ljubljana,440.0,14.0,2007.0,
o6367737,"LJ. BEŽIGRAD, SAMOVA ULICA",oddaja,Stanovanje,Ljubljana,25.0,400.0,1930.0,
o6353251,"LJ. BEŽIGRAD, SAVLJE",oddaja,Stanovanje,Ljubljana,35.0,700.0,1930.0,
o6357387,"LJ. BEŽIGRAD, SAVSKO NASELJE",oddaja,Stanovanje,Ljubljana,87.3,850.0,2003.0,3.5
o6370251,"LJ. BEŽIGRAD, SAVSKO NASELJE",oddaja,Stanovanje,Ljubljana,131.0,900.0,1932.0,4.0
o6368486,"LJ. BEŽIGRAD, SITULA",oddaja,Garaža,Ljubljana,12.5,70.0,2012.0,
o6368359,"LJ. BEŽIGRAD, SITULA",oddaja,Garaža,Ljubljana,13.0,80.0,2012.0,
o6281611,"LJ. BEŽIGRAD, SKLOP 5 PISARN",oddaja,Poslovni prostor,Ljubljana,155.0,10.0,1973.0,
o6363658,"LJ. BEŽIGRAD, SLOVENČEVA - PRI PS MERCATOR",oddaja,Garaža,Ljubljana,13.6,80.0,1969.0,
o6371316,"LJ. BEŽIGRAD, SLOVENIJA",oddaja,Stanovanje,Ljubljana,42.0,450.0,1977.0,1.0
o6149072,"LJ. BEŽIGRAD, STANIČEVA 41",oddaja,Poslovni prostor,Ljubljana,62.0,5.5,1977.0,
o6373248,"LJ. BEŽIGRAD, STOŽICE",oddaja,Stanovanje,Ljubljana,45.2,450.0,2009.0,
o6340921,"LJ. BEŽIGRAD, STOŽICE",oddaja,Stanovanje,Ljubljana,96.0,1200.0,1973.0,3.0
o6339084,"LJ. BEŽIGRAD, STROŠKI VKLJUČENI",oddaja,Poslovni prostor,Ljubljana,101.0,7.0,1972.0,
o6321076,"LJ. BEŽIGRAD, ŠTUKLJEVA CESTA",oddaja,Poslovni prostor,Ljubljana,38.3,8.0,2008.0,
o6372898,"LJ. BEŽIGRAD, UL. POHORSKEGA BATALJONA",oddaja,Stanovanje,Ljubljana,59.0,600.0,1967.0,2.0
o6372429,"LJ. BEŽIGRAD, ULICA POHORSKEGA BATALJONA",oddaja,Garaža,Ljubljana,15.0,99.0,1963.0,
o6334920,"LJ. BEŽIGRAD, V EKO SREBRNI HIŠI",oddaja,Stanovanje,Ljubljana,65.3,950.0,2014.0,2.0
o6094959,"LJ. BEŽIGRAD, VODOVODNA",oddaja,Poslovni prostor,Ljubljana,327.0,9.9,1995.0,
o6373920,"LJ. BEŽIGRAD, VOJKOVA",oddaja,Poslovni prostor,Ljubljana,10.0,7.0,1973.0,
o6366701,"LJ. BEŽIGRAD, VOJKOVA",oddaja,Stanovanje,Ljubljana,40.0,580.0,1988.0,1.0
o6373895,"LJ. BEŽIGRAD, VOJKOVA - STROKI VKLJUENI",oddaja,Poslovni prostor,Ljubljana,12.5,12.0,1973.0,
o6369562,"LJ. BEŽIGRAD, VOJKOVA 20",oddaja,Stanovanje,Ljubljana,53.0,650.0,2020.0,2.0
o5932876,"LJ. BEŽIGRAD, VOJKOVA 49 - ŠTUDENTSKE SOBE",oddaja,Stanovanje,Ljubljana,12.0,200.0,1940.0,
o6373935,"LJ. BEŽIGRAD, VOJKOVA ULICA",oddaja,Poslovni prostor,Ljubljana,140.0,7.0,1972.0,
o6359615,"LJ. BEŽIGRAD, WTC",oddaja,Poslovni prostor,Ljubljana,57.9,750.0,1993.0,
o6173525,"LJ. BEŽIGRAD, ZA ASTRO",oddaja,Poslovni prostor,Ljubljana,40.0,750.0,1990.0,
o6370094,"LJ. BEŽIGRAD, ZAETEK VOJKOVE",oddaja,Stanovanje,Ljubljana,68.2,750.0,1980.0,3.0
o6372402,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA",oddaja,Stanovanje,Ljubljana,41.2,790.0,2004.0,1.0
o6339209,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA",oddaja,Stanovanje,Ljubljana,240.0,2200.0,1997.0,4.0
o6302861,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA",oddaja,Poslovni prostor,Ljubljana,260.0,11.0,2001.0,
o6306416,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA - ŽELEZNA CESTA",oddaja,Stanovanje,Ljubljana,50.0,800.0,2005.0,2.0
o6339999,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA, KLIMATIZIRANE",oddaja,Poslovni prostor,Ljubljana,33.6,400.0,1991.0,
o6308092,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA, ŽELEZNA CESTA",oddaja,Poslovni prostor,Ljubljana,95.24,1050.0,1992.0,
o6350156,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,6.0,800.0,1965.0,
o6370430,LJ. CENTER,oddaja,Stanovanje,Ljubljana,9.0,195.0,1880.0,
o6358942,LJ. CENTER,oddaja,Stanovanje,Ljubljana,10.0,250.0,1971.0,
o6371801,LJ. CENTER,oddaja,Garaža,Ljubljana,10.0,60.0,2006.0,
o6216465,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,11.0,79.0,1976.0,
o6370267,LJ. CENTER,oddaja,Garaža,Ljubljana,12.0,90.0,2000.0,
o6368855,LJ. CENTER,oddaja,Stanovanje,Ljubljana,12.0,350.0,2013.0,
o6370150,LJ. CENTER,oddaja,Garaža,Ljubljana,12.0,70.0,1986.0,
o6364201,LJ. CENTER,oddaja,Stanovanje,Ljubljana,12.06,250.0,1980.0,
o6368401,LJ. CENTER,oddaja,Garaža,Ljubljana,12.5,109.0,2004.0,
o6346955,LJ. CENTER,oddaja,Stanovanje,Ljubljana,14.0,250.0,1800.0,
o6370223,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,14.0,250.0,2018.0,
o6108413,LJ. CENTER,oddaja,Garaža,Ljubljana,14.0,48.0,2000.0,
o6368505,LJ. CENTER,oddaja,Stanovanje,Ljubljana,15.0,450.0,1900.0,1.0
o6118277,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,15.0,240.0,2001.0,
o6369786,LJ. CENTER,oddaja,Stanovanje,Ljubljana,15.0,245.0,1730.0,
o5870069,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,15.0,10.0,1978.0,
o6372933,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,15.0,180.0,1900.0,
o6368171,LJ. CENTER,oddaja,Garaža,Ljubljana,15.0,110.0,1950.0,
o6373656,LJ. CENTER,oddaja,Stanovanje,Ljubljana,16.0,350.0,2000.0,
o6371967,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,16.2,900.0,1800.0,
o6354256,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,18.0,550.0,1850.0,
o6313188,LJ. CENTER,oddaja,Stanovanje,Ljubljana,20.0,450.0,2017.0,
o6348730,LJ. CENTER,oddaja,Stanovanje,Ljubljana,20.0,490.0,1902.0,
o6360799,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,20.0,370.0,1849.0,
o6305681,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,20.0,450.0,2016.0,
o6370767,LJ. CENTER,oddaja,Stanovanje,Ljubljana,20.0,400.0,2011.0,
o6373148,LJ. CENTER,oddaja,Stanovanje,Ljubljana,22.0,600.0,1896.0,
o6358963,LJ. CENTER,oddaja,Stanovanje,Ljubljana,22.0,350.0,1971.0,
o6368601,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,22.4,500.0,1890.0,
o6360796,LJ. CENTER,oddaja,Poslovni prostor,Ljubljana,23.0,420.0,1849.0,
o6341111,LJ. CENTER,oddaja,Stanovanje,Ljubljana,23.0,550.0,1850.0,
